businessID,neighborhoodName,businessID,address,businessName,photoURL,city,state,url,reviewCount,stars,longitude,latitude
EUgqUqD5K4sp0zOMWYPmqw,University City,EUgqUqD5K4sp0zOMWYPmqw,"University of Pennsylvania3728 Spruce StUniversity CityPhiladelphia, PA 19104",Saladworks,http://s3-media4.ak.yelpcdn.com/bphoto/z3M8JvzrkQh1ktuutODS0Q/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/saladworks-philadelphia-10,14,2,-75.1984913,39.951159
eXKblEHP3YJYU1Awz08hVw,University City,eXKblEHP3YJYU1Awz08hVw,"3800 Sansom StUniversity CityPhiladelphia, PA 19104",Tacos Don Memo,http://s3-media2.ak.yelpcdn.com/bphoto/rUj_9IpGyPsUJ3GuY_vGLA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/tacos-don-memo-philadelphia,98,4.5,-75.1986503,39.9544007
EYG8X98Qf0MswbR6sg2dAA,University City,EYG8X98Qf0MswbR6sg2dAA,"3300 Arch StPowelton VillagePhiladelphia, PA 19104",Cupcake Carnivale,http://s3-media4.ak.yelpcdn.com/bphoto/RUsSl3C-Em6XJYl4l99rQg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/cupcake-carnivale-philadelphia,3,4.5,-75.189549,39.957401
F48wjJ_jjEz59Prh20XhRA,University City,F48wjJ_jjEz59Prh20XhRA,"33rd St and Spruce StUniversity CityPhiladelphia, PA 19104",Tyson Bees Food Truck,http://s3-media1.ak.yelpcdn.com/bphoto/49tkQdBnazsi7fhmvFP1HA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/tyson-bees-food-truck-philadelphia,94,3.5,-75.1917188,39.9503316
Faqzugp5aAc9-XOjfOsDGA,University City,Faqzugp5aAc9-XOjfOsDGA,"3900 Chestnut StUniversity CityPhiladelphia, PA 19104",Hong Kong Cafe,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/hong-kong-cafe-philadelphia,6,3,-75.2001318,39.9549304
fdbTgcmRlj4uH2CNuRyk9g,University City,fdbTgcmRlj4uH2CNuRyk9g,"3935 Chestnut StUniversity CityPhiladelphia, PA 19104",University City Center For Eye Care,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/university-city-center-for-eye-care-philadelphia,8,4,-75.201434,39.95594
fDzkWOiZpKn1BNXJe63eUA,University City,fDzkWOiZpKn1BNXJe63eUA,"8720 Costa Verde BlvdUniversity CitySan Diego, CA 92122",Iron Orr Fitness,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/iron-orr-fitness-san-diego,2,4.5,-117.218687,32.870225
fGawcocJqcj3wXjHj7YXAg,University City,fGawcocJqcj3wXjHj7YXAg,"4040 Locust StUniversity CityPhiladelphia, PA 19104",Strikes Bowling Lounge,http://s3-media4.ak.yelpcdn.com/bphoto/mPODMTBJp0nDI31sckSkqw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/strikes-bowling-lounge-philadelphia,14,3.5,-75.204796,39.952878
FGD1z6BDY0ZmCan_2uaepA,University City,FGD1z6BDY0ZmCan_2uaepA,"3600 Market St Ste G1Powelton VillagePhiladelphia, PA 19104",Lincoln Technical Institute,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/lincoln-technical-institute-philadelphia-2,2,3,-75.194171,39.956064
FkBGdMJgPFqxQ_h8vP5FUA,University City,FkBGdMJgPFqxQ_h8vP5FUA,"3914 Spruce StUniversity CityPhiladelphia, PA 19104",Pi Lam,http://s3-media4.ak.yelpcdn.com/bphoto/QX6LkO1KSCTdRk3SWvsUqg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/pi-lam-philadelphia,10,4.5,-75.2016381,39.9510888
Fkl5eS3aJ6QzoXzQgB8p0A,University City,Fkl5eS3aJ6QzoXzQgB8p0A,"3800 Locust WalkUniversity CityPhiladelphia, PA 19104",1920 Commons,http://s3-media1.ak.yelpcdn.com/bphoto/ZSvyqU5m4t5HEFtsce4v4w/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/1920-commons-philadelphia,3,2.5,-75.1993713,39.9524864
fK_Fd8-KmGV-ASIIjJwfdQ,University City,fK_Fd8-KmGV-ASIIjJwfdQ,"38th & Walnut StUniversity CityPhiladelphia, PA 19104",Sugar Philly Truck,http://s3-media1.ak.yelpcdn.com/bphoto/1rdERFvPzbg7aE1Zos84tQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/sugar-philly-truck-philadelphia,61,4.5,-75.1987871,39.9536482
fRswP6Az7tOnNWmKpcPScQ,University City,fRswP6Az7tOnNWmKpcPScQ,"3945 Chestnut StUniversity CityPhiladelphia, PA 19104",Dhyana Yoga,http://s3-media2.ak.yelpcdn.com/bphoto/mj_zyo7Vhrk78UtR6XkXUw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/dhyana-yoga-philadelphia-2,10,3.5,-75.200965,39.955612
fR_bTXjsQUDACROkGaRKyQ,University City,fR_bTXjsQUDACROkGaRKyQ,"4212 Chestnut Street3rd FloorUniversity CityPhiladelphia, PA 19104",Scribe Video Center,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/scribe-video-center-philadelphia-2,2,3.5,-75.2067466,39.9560867
fsqlE7jhO64Q62VDI_uRFQ,University City,fsqlE7jhO64Q62VDI_uRFQ,"38th St and Sansom StUniversity CityPhiladelphia, PA 19195",KoJa,http://s3-media4.ak.yelpcdn.com/bphoto/RadLbD3BFDRDjNYFCSbIbg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/koja-philadelphia,51,4,-75.1986355,39.9543996
FTOrXoEpa4JzdG3pMFhEHA,University City,FTOrXoEpa4JzdG3pMFhEHA,"3800 La Jolla Village DrUniversity CitySan Diego, CA 92037",La Jolla Village Tennis Club,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/la-jolla-village-tennis-club-san-diego,2,3.5,-117.2231775,32.8708872
FzKH4fUDJTwXnaRGQTYouw,University City,FzKH4fUDJTwXnaRGQTYouw,"3950 Mahaila AveUniversity CitySan Diego, CA 92122",Motivated Military Movers,http://s3-media3.ak.yelpcdn.com/bphoto/PVKfG4UV4q9TSUycfACogg/ms.jpg,San Diego,CA,http://www.yelp.com/biz/motivated-military-movers-san-diego,17,5,-117.221637,32.869603
G0OV23-dZlDjTwgVR7gtYA,University City,G0OV23-dZlDjTwgVR7gtYA,"3624 Lancaster AvePowelton VillagePhiladelphia, PA 19104",Polish Nail Salon,http://s3-media2.ak.yelpcdn.com/bphoto/m5bCHYFcBcMoFGHKyt7y9Q/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/polish-nail-salon-philadelphia,10,2,-75.1939299,39.9587408
G4B17ixdjHOJGpSO0qoEBA,University City,G4B17ixdjHOJGpSO0qoEBA,"3400 Civic Center Blvd.University CityPhiladelphia, PA 19104",Philly Pretzel Factory,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/philly-pretzel-factory-philadelphia-3,4,4.5,-75.1934743,39.9475112
G8OVfFHXAV4tnLh--rDHOw,University City,G8OVfFHXAV4tnLh--rDHOw,"3608 Lancaster AvePowelton VillagePhiladelphia, PA 19104",Doctor Cycles,http://s3-media2.ak.yelpcdn.com/bphoto/266_rzhPwtA3NQUeYnzJJw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/doctor-cycles-philadelphia,6,3.5,-75.1940423,39.9586555
gDg-stv1rn0I_AyELp2zNg,University City,gDg-stv1rn0I_AyELp2zNg,"3601 Walnut StUniversity CityPhiladelphia, PA 19104",Penn Bookstore,http://s3-media2.ak.yelpcdn.com/bphoto/sf2SOAsjvT78qIWZThZMhw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/penn-bookstore-philadelphia,25,3.5,-75.195027,39.95336
GduCFP-n5lOjYs8TGxseDg,University City,GduCFP-n5lOjYs8TGxseDg,"8895 Caminto Plz CentroUniversity CitySan Diego, CA 92122",Villa Vicenza,http://s3-media4.ak.yelpcdn.com/bphoto/QP-csxNasTTsHqxY9klePg/ms.jpg,San Diego,CA,http://www.yelp.com/biz/villa-vicenza-san-diego,10,2,-117.2268677,32.86632314
gj-mUpQbqBTmZEglSRlvZw,University City,gj-mUpQbqBTmZEglSRlvZw,"36th & MarketPowelton VillagePhiladelphia, PA 19104",Halal Gyro King,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/halal-gyro-king-philadelphia-2,2,4.5,-75.1941485,39.956188
gmGp0R8_Hf_zJzS5VL6kyQ,University City,gmGp0R8_Hf_zJzS5VL6kyQ,"S 33rd St and Walnut StUniversity CityPhiladelphia, PA 19104",Dimitrio & Frida's Food Cart,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/dimitrio-and-fridas-food-cart-philadelphia,3,5,-75.190043,39.95255
gp_4Nl5ZhlsIobjIn1sF2Q,University City,gp_4Nl5ZhlsIobjIn1sF2Q,"138 S 34th StUniversity CityPhiladelphia, PA 19104",Adolf Biecker Studio,http://s3-media2.ak.yelpcdn.com/bphoto/IJy2QnvHX2TnA2jnR_HvSA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/adolf-biecker-studio-philadelphia,21,3.5,-75.191672,39.953352
GtLs9oOfNzBlR7JUehCVrQ,University City,GtLs9oOfNzBlR7JUehCVrQ,"4008 Market StUniversity CityPhiladelphia, PA 19104",Hamilton Restaurant,http://s3-media4.ak.yelpcdn.com/bphoto/YRvHt_MTv0V3uKO4BoT4Hg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/hamilton-restaurant-philadelphia,2,3.5,-75.2023931,39.9570824
Gx6VfCz3OTtcQYfsMucMGA,University City,Gx6VfCz3OTtcQYfsMucMGA,"4002 Market StUniversity CityPhiladelphia, PA 19104",Crown Fried Chicken,http://s3-media3.ak.yelpcdn.com/bphoto/F7rYDqeUL3pdKBA_eOiebw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/crown-fried-chicken-philadelphia-18,3,3.5,-75.20223,39.957016
Gyv8LxXIj3fa_hrDom26aQ,University City,Gyv8LxXIj3fa_hrDom26aQ,"4211 Chestnut StUniversity CityPhiladelphia, PA 19104",Toviah Thrift Shop,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/toviah-thrift-shop-philadelphia,6,3,-75.2071712,39.9563
G_VpU7J9do8ZRCLIblDBZA,University City,G_VpU7J9do8ZRCLIblDBZA,"3608 Chestnut StUniversity CityPhiladelphia, PA 19104",Han-Wool,http://s3-media2.ak.yelpcdn.com/bphoto/ZkNu4uh5i8xfHFrQPGD83A/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/han-wool-philadelphia,53,2,-75.1950864,39.9546558
H4bOeaYhHxsQw_OdSOA6zg,University City,H4bOeaYhHxsQw_OdSOA6zg,"4017 Walnut StUniversity CityPhiladelphia, PA 19104",Slought Foundation,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/slought-foundation-philadelphia,2,5,-75.2035178,39.9542917
hCbO5_Gq6WUz0x6N9HeJ1g,University City,hCbO5_Gq6WUz0x6N9HeJ1g,"3351 Nobel DrUniversity CityLa Jolla, CA 92037",Islands,http://s3-media2.ak.yelpcdn.com/bphoto/S7hVuQqQM-o0XWVQ4KsUjA/ms.jpg,La Jolla,CA,http://www.yelp.com/biz/islands-la-jolla,150,3,-117.2295623,32.8681382
HCe6z4iacKEXjpGOPx_fSQ,University City,HCe6z4iacKEXjpGOPx_fSQ,"8930 University Ctr LnUniversity CitySan Diego, CA 92122",The Spa at the Sporting Club,http://s3-media3.ak.yelpcdn.com/bphoto/2S5WBeC_DEuXCxkvNxqcEw/ms.jpg,San Diego,CA,http://www.yelp.com/biz/the-spa-at-the-sporting-club-san-diego,5,4,-117.2261106,32.8702939
HiKFAocRpRHvZ-Wpg1ZjJg,University City,HiKFAocRpRHvZ-Wpg1ZjJg,"3401 Walnut StUniversity CityPhiladelphia, PA 19104",Taco Bell and A&W,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/taco-bell-and-a-and-w-philadelphia,6,1.5,-75.193026,39.952998
HJM9WHIPTEb3AOqjniq7vQ,University City,HJM9WHIPTEb3AOqjniq7vQ,"7474 Charmant DrLa JollaSan Diego, CA 92122",The Church of Jesus Christ of Latter-Day Saints,http://s3-media3.ak.yelpcdn.com/bphoto/x5XhXoQ06vN0WQSQ01GY5Q/ms.jpg,San Diego,CA,http://www.yelp.com/biz/the-church-of-jesus-christ-of-latter-day-saints-san-diego-19,35,2.5,-117.228756,32.866179
hnXA1m5_6ogFvuvPDEP0Aw,University City,hnXA1m5_6ogFvuvPDEP0Aw,"3260 South StUniversity CityPhiladelphia, PA 19104",Penn Museum,http://s3-media3.ak.yelpcdn.com/bphoto/6dAxPu-4d4RwmlQ8uFqdUQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/penn-museum-philadelphia,40,4.5,-75.1916742,39.9497575
Hnz1_h_D1eHSRtQqHSCZkw,University City,Hnz1_h_D1eHSRtQqHSCZkw,"3939 Chestnut StUniversity CityPhiladelphia, PA 19104",Thai Singha House,http://s3-media4.ak.yelpcdn.com/bphoto/qycQgT_0yQl1akK18Rpkdw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/thai-singha-house-philadelphia,70,3,-75.2018442,39.9557155
HSE8mV8pKmnYuo843dBIhQ,University City,HSE8mV8pKmnYuo843dBIhQ,"4101 Baltimore AveUniversity CityPhiladelphia, PA 19104",New Horizons Housing,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/new-horizons-housing-philadelphia-2,6,3,-75.205765,39.949957
HYNqCK5AxSv0UsX0AFY8sg,University City,HYNqCK5AxSv0UsX0AFY8sg,"4014 Walnut StUniversity CityPhiladelphia, PA 19104",The Rotunda,http://s3-media4.ak.yelpcdn.com/bphoto/zeZ_nm6WArW_HV9PqyH4zg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/the-rotunda-philadelphia,11,4.5,-75.2036127,39.9542405
hZUAk5fthL27KwuKicliMQ,University City,hZUAk5fthL27KwuKicliMQ,"3401 Market StreetPowelton VillagePhiladelphia, PA 19104",Penn Dental Center at University City,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/penn-dental-center-at-university-city-philadelphia,2,4.5,-75.1914835,39.9558626
h_aOwHN2xP-0ahwqaUp_Cw,University City,h_aOwHN2xP-0ahwqaUp_Cw,"3730 Spruce StUniversity CityPhiladelphia, PA 19104",Penn Campus Hair Skin & Nail Salon,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/penn-campus-hair-skin-and-nail-salon-philadelphia,11,2.5,-75.1985616,39.9510887
i-Td9gDwz4xLLYv5soGp9g,University City,i-Td9gDwz4xLLYv5soGp9g,"37th Spruce StUniversity CityPhiladelphia, PA 19104",Lovash Indian Cart,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/lovash-indian-cart-philadelphia,3,3,-75.19643784,39.95092132
I3Mzzi5jLiy56ameiG-FIg,University City,I3Mzzi5jLiy56ameiG-FIg,"51 N 39th StSte 340Powelton VillagePhiladelphia, PA 19104",Gynecology Specialists of Philadelphia,http://s3-media2.ak.yelpcdn.com/bphoto/vCA_ht5odGNOB0jJEp6COQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/gynecology-specialists-of-philadelphia-philadelphia-2,11,3.5,-75.1995344,39.9572391
IbLtINz7WBeH5j1hn0cxYQ,University City,IbLtINz7WBeH5j1hn0cxYQ,"40th Street and Market StreetUniversity CityPhiladelphia, PA 19102",Gil's Discount Inc,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/gils-discount-inc-philadelphia,2,3,-75.201964,39.9571658
IezlwRZyHhU4y0lyOqdbQA,University City,IezlwRZyHhU4y0lyOqdbQA,"3200 Chestnut StUniversity CityPhiladelphia, PA 19104",Ecco Qui,http://s3-media3.ak.yelpcdn.com/bphoto/A5Ek28D9CMogV6tL9PbPug/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/ecco-qui-philadelphia,3,2.5,-75.188695,39.953414
If0EcO2DAJl4ojvNmr-NBA,University City,If0EcO2DAJl4ojvNmr-NBA,"Sansom Commons3661 Walnut StUniversity CityPhiladelphia, PA 19104",American Apparel,http://s3-media4.ak.yelpcdn.com/bphoto/TeqA8Gru9AOHH1lSu5yB5w/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/american-apparel-philadelphia-2,9,3.5,-75.1963692,39.9533559
ifWCzW6H6t2xKQfpoleQgg,University City,ifWCzW6H6t2xKQfpoleQgg,"240 S 40th StUniversity CityPhiladelphia, PA 19195",Bucks County Coffee Co,http://s3-media1.ak.yelpcdn.com/bphoto/JyEQ_csa6-e3-uDChYl5lg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/bucks-county-coffee-co-philadelphia-4,12,3,-75.2029089,39.9527438
Iggez45FOelUEv00EznD8Q,University City,Iggez45FOelUEv00EznD8Q,"201 S 40th StUniversity CityPhiladelphia, PA 19104",Free Library Of Philadelphia,http://s3-media1.ak.yelpcdn.com/bphoto/QX0CFq2x47ptaSrod0imxA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/free-library-of-philadelphia-philadelphia-5,8,3.5,-75.2025937,39.9540857
IhD2Bf8MySxTR5yyKjxguA,University City,IhD2Bf8MySxTR5yyKjxguA,"40th and Walnut StreetUniversity CityPhiladelphia, PA 19104",Marbar,http://s3-media4.ak.yelpcdn.com/bphoto/6vlQeYeVjAS6i3BLivtWlA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/marbar-philadelphia,3,3.5,-75.2025821,39.9541174
IH_ZeeTh13jQURbh31d1Kw,University City,IH_ZeeTh13jQURbh31d1Kw,"38th St & Spruce StUniversity CityPhiladelphia, PA 19195",Bui's,http://s3-media1.ak.yelpcdn.com/bphoto/kY2fqwcUq02_gD_Aymm5hg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/buis-philadelphia,45,4.5,-75.1991465,39.9512588
ijIeHwnXzYW0DWAO3KLDFw,University City,ijIeHwnXzYW0DWAO3KLDFw,"4002 Spruce StUniversity CityPhiladelphia, PA 19104",Nara Japanese Restaurant,http://s3-media1.ak.yelpcdn.com/bphoto/BfNS1ZOXP6ujschtpxlmnw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/nara-japanese-restaurant-philadelphia,21,2,-75.2033532,39.9516655
imd0v6mixJCBnqGr6RV3hQ,University City,imd0v6mixJCBnqGr6RV3hQ,"40th and LocustUniversity CityPhiladelphia, PA 19195",Rami's,http://s3-media2.ak.yelpcdn.com/bphoto/ysSoalRLFY1npKN-6ND6og/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/ramis-philadelphia,16,4.5,-75.2028385,39.9529565
irolxiYw4pOCM9gGDOhnsw,University City,irolxiYw4pOCM9gGDOhnsw,"3901 Chestnut StUniversity CityPhiladelphia, PA 19104",Boston Chicken,http://s3-media3.ak.yelpcdn.com/bphoto/ayyDTN2YQQEJZvtICh4p6w/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/boston-chicken-philadelphia-3,4,2,-75.2001507,39.9554515
itwiCpfGR5xlUpawXrt4tA,University City,itwiCpfGR5xlUpawXrt4tA,"3701 Walnut StUniversity CityPhiladelphia, PA 19104",David Pottruck Health and Fitness Center,http://s3-media1.ak.yelpcdn.com/bphoto/kN7VsUMxZCd0FX59HDOo7g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/david-pottruck-health-and-fitness-center-philadelphia,16,4,-75.197289,39.954109
IxopnFY3N31qMErNHaRTGg,University City,IxopnFY3N31qMErNHaRTGg,"4200 Ludlow StUniversity CityPhiladelphia, PA 19104",Lei's Auto & Collision Service Center,http://s3-media3.ak.yelpcdn.com/bphoto/oicI3PWnjhzJm4t_LyZfnQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/leis-auto-and-collision-service-center-philadelphia,12,4,-75.2062665,39.956841
iy0227sqhdDr1pWVc3LpCg,University City,iy0227sqhdDr1pWVc3LpCg,"2955 Market StUniversity CityPhiladelphia, PA 19104",Pasta Fiesta,http://s3-media3.ak.yelpcdn.com/bphoto/i7HcJrNJcR8klRcDGZ3V_Q/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/pasta-fiesta-philadelphia,3,3,-75.185108,39.954622
iZBdSS0-yZtYlJKhVZLYMg,University City,iZBdSS0-yZtYlJKhVZLYMg,"Ludlow StUniversity CityPhiladelphia, PA 19104",T & S Food Truck,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/t-and-s-food-truck-philadelphia,2,4.5,-75.1861167,39.95437559
J0_ihDCYiXm97XVzbx0Drg,University City,J0_ihDCYiXm97XVzbx0Drg,"Powelton VillagePhiladelphia, PA 19104",University Movers,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/university-movers-philadelphia,3,2.5,-75.1953934,39.9583587
J2fh7F5wZ9BwjfKbxqQWiw,University City,J2fh7F5wZ9BwjfKbxqQWiw,"3901 Walnut StUniversity CityPhiladelphia, PA 19104",Philly Diner,http://s3-media1.ak.yelpcdn.com/bphoto/frFwmNvfnCPX1sbAQYieWA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/philly-diner-philadelphia,63,2,-75.2003556,39.9539891
jA7ngWTSmI0LXclPUwM_DQ,University City,jA7ngWTSmI0LXclPUwM_DQ,"51 N. 39th StreetPowelton VillagePhiladelphia, PA 19104",Penn Presbyterian Medical Center,http://s3-media1.ak.yelpcdn.com/bphoto/bj0PICeDZ6WcnXaKgorLTw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/penn-presbyterian-medical-center-philadelphia,3,3.5,-75.199526,39.9572244
JclXOdPHF1Kkglcon_B31w,University City,JclXOdPHF1Kkglcon_B31w,"University CityPhiladelphia, PA",D̨ner en Blanc,http://s3-media1.ak.yelpcdn.com/bphoto/g6_rcEYE8yH6kVOo5bAPqQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/d%C3%AEner-en-blanc-philadelphia,2,5,-75.18316,39.95526
JCpXQbh5efRvZ7pwqikMrg,University City,JCpXQbh5efRvZ7pwqikMrg,"3451 Walnut StUniversity CityPhiladelphia, PA 19104",University City District,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/university-city-district-philadelphia,4,3.5,-75.19389,39.953115
jgCFM1g7udWfWkER5Z_-kw,University City,jgCFM1g7udWfWkER5Z_-kw,"8910 University Center Ln, Ste 200University CitySan Diego, CA 92122",Ameriprise Financial Advisors,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/ameriprise-financial-advisors-san-diego-12,2,1.5,-117.226609,32.870847
JJj6nqHzZWGIKnNhBmcsPQ,University City,JJj6nqHzZWGIKnNhBmcsPQ,"3655 Nobel DrSte 130University CitySan Diego, CA 92122",Advanced Ophthalmology Institute,http://s3-media4.ak.yelpcdn.com/bphoto/u-0r_N0jnHk-jjZqwDgZNA/ms.jpg,San Diego,CA,http://www.yelp.com/biz/advanced-ophthalmology-institute-san-diego,5,3.5,-117.227913,32.86769
JK6a5IRnPg1tQA3FruwaQw,University City,JK6a5IRnPg1tQA3FruwaQw,"3621 Walnut StUniversity CityPhiladelphia, PA 19104",Philadelphia Runner,http://s3-media3.ak.yelpcdn.com/bphoto/n7eYXK9ZOsU-7Colv-g41A/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/philadelphia-runner-philadelphia-3,9,4.5,-75.1960202,39.9533125
jsEo_iMOgULB7w8zGfRJeA,University City,jsEo_iMOgULB7w8zGfRJeA,"3505 Lancaster AvePowelton VillagePhiladelphia, PA 19104",Mokas Mediterranean Restaurant,http://s3-media2.ak.yelpcdn.com/bphoto/W4orUGeJli_oDYxwGAuUtA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/mokas-mediterranean-restaurant-philadelphia,6,2,-75.1928662,39.9583142
JV_2QiUIi2ThKu0flJ_6wQ,University City,JV_2QiUIi2ThKu0flJ_6wQ,"38th St and Spruce StUniversity CityPhiladelphia, PA 19104",Mojo Gourmet Coffee,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/mojo-gourmet-coffee-philadelphia,2,4,-75.1992615,39.9512766
jxAJrIQ2JjjTs8ZzEytP-w,University City,jxAJrIQ2JjjTs8ZzEytP-w,"220 S 40th StUniversity CityPhiladelphia, PA 19104",The Bridge: Cinema de Lux,http://s3-media3.ak.yelpcdn.com/bphoto/iz-AqbaMFcvSjDefJOyDZA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/the-bridge-cinema-de-lux-philadelphia,74,3,-75.203201,39.9540162
jZGqAdBlDnrP-J7--vdPxA,University City,jZGqAdBlDnrP-J7--vdPxA,"3714 Spruce StUniversity CityPhiladelphia, PA 19104",Beijing Restaurant,http://s3-media3.ak.yelpcdn.com/bphoto/38A6VTKWyt5KUcphuBscww/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/beijing-restaurant-philadelphia,61,3,-75.1981223,39.951033
k0d-uT1dna84ot1fnrryDQ,University City,k0d-uT1dna84ot1fnrryDQ,"3707 Nobel DriveUniversity CitySan Diego, CA 92122",Salon Nobel,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/salon-nobel-san-diego,2,5,-117.2269106,32.8673414
K8tLlUcLvCY4VZ-ITQ1sxA,University City,K8tLlUcLvCY4VZ-ITQ1sxA,"3600 Sansom StUniversity CityPhiladelphia, PA 19104",Penne Restaurant & Wine Bar,http://s3-media4.ak.yelpcdn.com/bphoto/zsc0j1MI186a8d3TggbW3A/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/penne-restaurant-and-wine-bar-philadelphia-3,28,2.5,-75.1956868,39.9538657
